id,dim0,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29
N1628,-0.028655069,-0.00073812297,-0.008240326,0.00047391653,-0.0075284215,-0.021382341,0.019192759,0.02478037,0.01949474,0.9481333,0.031349726,0.0048824605,-0.004731847,-0.0005442295,-0.012314639,0.013226058,-0.28175074,0.008646947,-0.008004992,-0.020372327,-0.026406037,-0.04883164,-0.012850693,0.029315664,0.014153067,0.026937423,0.017017888,-0.032909907,-0.0072090067,0.009888233
N3607,-0.005888302,0.0006322991,0.010042792,-0.011971727,0.002586374,-0.00078662764,0.009382149,0.001773702,0.014523329,-1.315657,0.01298786,0.011971753,0.003197506,-0.0022493252,0.008445349,0.0119455345,-0.34053808,-0.006520689,-0.016006425,-0.009749076,-0.012648664,-0.0070061274,-0.026229039,0.029423956,0.018311832,-0.0032686146,-0.013652212,-0.0031506852,-0.0026099458,0.02262052
N4292,-0.012598314,0.0024044192,0.009550197,-0.016128996,-0.00012741797,-0.0045183003,0.014844339,0.0044064187,0.018560672,-1.2178262,0.017147176,0.009330001,0.0051108776,-0.0078035747,0.00784472,0.012503266,-0.2508257,-0.0052039973,-0.019250171,-0.013220874,-0.00970385,-0.004666052,-0.025185678,0.02439112,0.014712147,0.004964469,-0.011682681,-0.0016997743,-0.001373278,0.0218632
N2458,-0.040512484,0.0034971996,0.011083305,-0.006736501,-0.016125113,-0.033114806,0.031688005,0.037435662,0.03317117,0.603452,0.04644112,0.004416056,0.013309413,-0.016490862,-0.007307897,-0.00040012226,-0.5278219,0.018628081,-0.018263407,-0.03137542,-0.007148221,-0.03510818,-0.0052071763,0.011991758,-0.00926397,0.03735169,0.00029644277,-0.011751202,-0.0011474788,0.0159815
N1407,-0.03104383,0.0099380445,0.007462984,-0.020651042,-0.012183332,-0.018491413,0.033951692,0.024036825,0.020788016,0.56000733,0.019179747,0.005499795,-0.0017793905,-0.018772535,0.0031085624,0.007335416,-0.66587234,0.009171139,-0.020523367,-0.009382685,0.0033488795,-0.011044927,-0.010439836,0.005265133,-0.0044739433,0.028641172,-0.0063220514,-0.014764778,-0.0025451612,0.010712693
N255,-0.03528989,0.019269312,0.027787205,-0.0135025885,0.0014056787,-0.00015717186,0.02552063,0.022213563,0.015400322,0.9370518,0.000892533,0.005976811,-0.0032439665,-0.04580902,0.030583637,-0.014529958,-1.7478504,0.008391986,-0.011177205,0.0026277727,0.053256493,0.024688138,0.02176278,-0.022489812,-0.03517215,0.019293692,-0.019077003,0.002110008,-0.010362547,0.02129945
N3819,-0.032415982,0.020135071,0.027598828,-0.016574305,-0.00044964347,-0.0009294981,0.028300539,0.023690391,0.01620261,0.9999518,-0.00084885396,0.008252677,-0.004321947,-0.04417777,0.03122138,-0.013407383,-1.7637162,0.009132683,-0.010364724,0.0053535565,0.056022253,0.027143976,0.018881604,-0.026362607,-0.03643103,0.019253207,-0.021373127,0.0017269172,-0.012492139,0.020458436
N2657,-0.02130192,0.0065524713,0.017065747,-0.020294474,-0.010026525,-0.017815078,0.034104522,0.012373939,0.018525364,-0.8928763,0.03112492,0.000682937,0.0015840419,-0.010095095,0.0028105187,0.002226429,0.6845329,-0.0024217064,-0.01660954,-0.014414081,-0.002970498,-0.004552579,-0.037368868,0.015763717,0.009282339,0.013472673,-0.010515464,0.0005632222,0.00020041876,0.019862965
N523,-0.042086672,0.009682538,0.007435344,-0.006884396,-0.01370645,-0.030282775,0.033570852,0.03212003,0.026866296,0.6431278,0.040293675,0.0017960966,0.009348723,-0.026245374,-0.0048909904,0.0012882538,-0.52681327,0.018898133,-0.020774102,-0.025828486,-0.0027716532,-0.031685963,0.0005586436,0.011069214,-0.01255466,0.03784055,-0.0007999018,-0.010580065,0.00027401373,0.012175754
N3239,-0.030386012,0.017832574,0.011666071,-0.012616979,-0.009539808,-0.00932043,0.027530007,0.03724704,0.012719514,1.3008794,0.0053670015,0.019009806,-0.020849882,-0.024977796,0.020066505,-0.0042967405,-1.4882774,0.007261539,-0.010239642,0.0052029225,0.042260174,-0.0035715485,0.009075892,-0.008446552,-0.022097532,0.030497022,-0.0077485563,-0.031053241,-0.022582866,0.00956586
N4634,-0.01833274,0.016589819,0.007193107,-0.021493696,-0.004739546,-0.00039972458,0.027013525,0.032139745,0.013628233,1.4069856,-0.010306875,0.02019918,-0.023626579,-0.01571402,0.020266762,-0.00050895475,-1.5288187,-0.0016037752,-0.011777145,0.013640688,0.037160818,0.0045200195,-0.0024020579,-0.00961544,-0.015692193,0.016695373,-0.0052883,-0.03517019,-0.021253876,0.0058334717
N781,0.00955637,0.005876697,0.015573926,0.000111248344,0.0025480203,0.0073396857,0.010987074,0.00536716,0.03016184,-1.5915416,0.030118376,0.01087996,0.010117385,-0.028283373,0.011450114,-0.002322819,-0.7796084,-0.00082707265,-0.011445897,-0.0051503335,0.008758571,0.0044848192,-0.02254169,0.016616883,-7.468276e-05,0.008964377,-0.03221775,0.013072488,-0.008436799,0.02854193
N604,-0.015700795,0.009180617,0.01207505,-0.023119126,-0.0074372524,-0.00539984,0.029816888,0.011000581,0.01008697,-0.43731424,0.0015525818,0.0019537061,-0.009333223,-0.0067398474,0.0077939644,0.0017735083,0.47761804,-0.00043711998,-0.017952878,-0.0001805079,0.008157894,-0.0004924694,-0.022986665,0.0073973094,0.0061979573,0.005050364,-0.007978591,-0.010859051,0.0020538513,0.007027246
N2562,-0.05097439,0.023413766,0.02056811,-0.001146243,-0.013043289,-0.029556053,0.03794029,0.033911332,0.035289362,0.47975945,0.047981177,-0.002139505,0.02180491,-0.05433192,0.006821736,-0.00699185,-0.6654832,0.024852633,-0.022745604,-0.029645527,0.01876555,-0.016865155,0.013846958,0.008122733,-0.03056829,0.050042562,-0.01751852,0.007896844,0.006877658,0.017411273
N3500,-0.02178088,0.009434175,0.0023327162,-0.03742037,-0.015950639,-0.022331962,0.042698164,0.033157296,0.021870961,0.9413932,0.008877406,0.014806129,-0.009768707,-0.0044341814,-0.0028370963,0.005710001,-0.7682491,0.009340025,-0.02151679,-0.0013312862,0.0049253665,-0.013607058,-0.01970268,-0.0007232402,-0.005357733,0.02714817,-0.0032141162,-0.025510577,-0.002159508,-0.00095026894
N766,-0.017474586,0.02541332,0.035882868,0.0051377593,-0.006468571,0.0035202717,0.016075121,0.0003188979,0.01642509,-0.7034239,0.037131622,-0.013254626,-0.0030084122,-0.024606152,0.022824712,-0.008119319,1.6744044,-0.009197716,-0.018127019,-0.011236221,0.028428566,0.026354821,-0.005471239,0.020990837,0.018472563,0.009779002,-0.028733224,0.0059858337,0.000534473,0.017374681
N1055,-0.026641088,0.0040929304,0.011777461,-0.01899171,-0.006945205,-0.016349658,0.028912392,0.014432743,0.01991571,-0.07129878,0.0185102,0.0008185599,0.0060348967,-0.014223134,0.005288934,0.006730931,-0.11589718,0.010532942,-0.015570048,-0.012254598,-0.007281244,-0.0075602466,-0.011068963,0.007500795,0.007917683,0.021597091,-0.007107408,-0.00090263854,0.006080213,0.013102326
N2904,-0.028028471,0.013880476,0.013569092,-0.014031347,-0.006001615,-0.012212794,0.02358975,0.014640339,0.027237417,-0.12785937,0.023899756,-0.001288915,0.005309755,-0.025304716,0.010025147,0.0065878984,-0.11977479,-0.0053733257,-0.028192675,-0.010894637,0.0006698705,-0.0036642402,-0.018425796,0.018263249,0.0042748284,0.018488767,-0.008034709,-0.010347991,-0.00034084916,0.014025347
N2048,-0.022050826,0.011030054,0.0043157935,-0.017762821,-0.010754679,-0.039428227,0.03598617,0.04466947,0.06096822,1.0057496,0.06131267,0.010118078,0.031168368,-0.022526126,-0.016721722,0.0013168026,0.17653923,-0.009552825,-0.041876666,-0.027107133,-0.033052966,-0.018006753,-0.038863253,0.02836625,-0.0013725851,0.037598062,0.006114145,-0.015294358,0.008508036,-0.001214271
N1312,-0.022547917,0.010985378,0.00047955662,-0.0358972,-0.014688593,-0.021318918,0.041476235,0.03302179,0.018521244,0.99782246,0.0043845866,0.014918607,-0.01101258,-0.005210694,-0.0024014285,0.0062317764,-0.7568394,0.011132766,-0.01996868,-0.0005569507,0.00481721,-0.015748397,-0.015292008,0.0010055291,-0.0058352556,0.027424648,-0.0024791788,-0.026600134,0.00011897273,-0.0030269194
N3910,-0.01967412,0.004624831,0.013163799,-0.015852675,-0.0030615497,-0.00992395,0.024505423,0.008122068,0.015377555,-1.2314721,0.02037001,0.003838716,0.0061248466,-0.010623118,0.0063453526,0.005753818,0.4827385,0.0055470727,-0.013724083,-0.016511524,-0.0016252492,-0.0041095736,-0.019389205,0.013348233,0.00682637,0.013957315,-0.012777588,0.008008185,0.004793389,0.024980903
N2083,-0.04571663,0.10525762,0.033099264,0.074689366,0.00672069,0.0035333708,-0.0016332306,0.066461146,0.14065774,0.34327504,0.11579026,-0.009965219,0.092671275,-0.14250907,0.022490917,-0.020859785,0.95376396,-0.051195953,-0.09577692,-0.050152577,0.043450724,0.0125804115,-0.032355417,0.07297593,-0.05792823,0.043633286,-0.050780132,0.004652923,0.01500134,0.03468531
N4578,-0.02863943,0.027761143,0.029538162,0.000101524405,-0.011688902,-0.014446016,0.028919138,0.02611677,0.04405409,-0.60239875,0.049088676,-0.0055391956,0.016843505,-0.034390233,0.009190988,-0.0086828135,1.1888772,-0.011978261,-0.033686064,-0.024123857,0.015190143,0.00011805445,-0.037097935,0.025931343,-0.006456282,0.018843247,-0.017642349,-0.00010569324,0.005505383,0.02224702
N2280,-0.023483707,0.00862024,0.019201385,-0.01909528,-0.010287841,-0.018984763,0.03268771,0.012796767,0.023357121,-0.8323656,0.03309365,0.0018499084,0.0044683656,-0.010214027,0.0050563873,0.0005992986,0.81483173,-0.0067234184,-0.021245744,-0.017340539,-0.005494524,-0.0065810266,-0.037436955,0.022556102,0.008597244,0.0131536545,-0.009198303,-0.002464803,0.0023997147,0.01414584
N2547,-0.022727782,0.014131671,0.004911163,-0.013813298,-0.0030231765,0.004484988,0.016431909,0.031780783,0.011931647,1.3121924,-0.009643946,0.0198299,-0.027303465,-0.015740342,0.01815108,-0.001062993,-1.5617087,-0.011774566,-0.017476272,0.009926642,0.03156173,-0.0018420853,-0.0030901246,-0.0011450364,-0.01189106,0.010704586,0.0033598123,-0.046314225,-0.02459621,0.0040793084
N1786,-0.044103827,0.015483538,0.023672462,-0.005342583,-0.013145429,-0.025285816,0.037079483,0.026730172,0.022984287,0.49235827,0.04102325,-1.9129366e-06,0.01264969,-0.044825293,0.015278716,-0.0039532576,-0.8636701,0.026049433,-0.01087637,-0.01733095,0.025773454,0.0011752071,0.01574162,-0.0077578328,-0.022503331,0.045496095,-0.02411035,0.012984362,-0.0032649506,0.027562369
N4943,-0.049973544,0.018937308,0.026968978,-0.0024742251,-0.010667474,-0.024354441,0.03560536,0.026751861,0.02299139,0.47634363,0.038999967,-0.0029518418,0.016227182,-0.051624555,0.01657324,-0.008684298,-0.8993637,0.029422404,-0.013207745,-0.021919332,0.031621303,-0.00055968575,0.026219167,-0.0068395413,-0.032240547,0.048053883,-0.023775183,0.017295696,0.004989229,0.026413977
N2520,-0.040188555,0.009222634,0.015292097,-0.006648163,-0.012146213,-0.0200394,0.031602763,0.02284417,0.014141852,0.49541324,0.028930772,0.0023388658,0.0019458579,-0.029904343,0.008965176,0.0013683718,-0.7843878,0.020380352,-0.010604583,-0.015083148,0.013798095,-0.010193139,0.010646452,-0.001413676,-0.012107391,0.03585176,-0.011112335,-0.0038979035,-0.0057841446,0.018798377
N2585,-0.01856882,0.04498242,0.00011693407,-0.013170021,-0.012564463,-0.04406309,0.03669192,0.08017597,0.112414524,1.6572905,0.09038311,0.021690201,0.06206726,-0.060186606,-0.021034446,-0.013856068,0.80345994,-0.027006766,-0.07724871,-0.028475227,-0.01980075,0.0019187061,-0.053587582,0.018866297,-0.025126927,0.051534906,-0.014775726,-0.008212923,0.020016018,-0.012634192
N4080,-0.041123793,0.014213704,0.020494515,-0.004336631,-0.0079564145,-0.022855436,0.030033357,0.021097355,0.033708148,0.102885865,0.039401095,-0.0042569935,0.021066811,-0.04283622,0.009736925,-0.002009185,-0.62068033,0.015294082,-0.021163015,-0.024318049,0.009814274,-0.009354312,0.006499091,0.007834507,-0.01781379,0.034793053,-0.014297458,0.008732551,0.0030763205,0.019878719
N3455,-0.026717689,0.011839293,0.017057655,-0.017138546,-0.007815345,-0.0039011016,0.030566294,0.028180711,0.01242275,1.039857,0.0033898745,0.015686307,-0.016058188,-0.03070933,0.01907709,-0.0049601328,-1.4391681,0.013033964,-1.1708587e-05,0.0077468255,0.039800953,0.010158844,0.0046228254,-0.025530713,-0.01884865,0.025927,-0.012485075,-0.015109042,-0.022587549,0.009252364
N3628,-0.014529043,0.011183852,0.009163547,-0.023847744,-0.005759866,0.0044148755,0.02912724,0.026690826,0.01334958,1.2147348,-0.012030049,0.0174102,-0.021178538,-0.015015218,0.019172832,0.0012517441,-1.4923944,-0.0022272193,-0.008203757,0.014522199,0.034045096,0.010703834,-0.0073579187,-0.017532159,-0.011066496,0.0106776375,-0.0073448876,-0.030684961,-0.024839602,0.0070446865
N3757,-0.009173013,-0.0043942826,0.0044570407,-0.030328564,-0.0009089522,-0.006424861,0.018459994,0.008442249,0.013260191,-1.2711066,0.0012377538,0.021236502,0.00014107488,0.010298773,0.0051680203,0.014392175,-0.05013582,-6.622821e-05,-0.020857885,-0.012091606,-0.015016664,-0.009051621,-0.027034499,0.018272843,0.016172357,0.001784252,-0.004862667,-0.00790862,0.001303086,0.012551327
N3197,-0.014641571,0.003573025,0.014710151,-0.009204796,-0.00043917727,-0.010136224,0.009219678,0.01345969,0.02937947,-1.3001883,0.02730713,0.018808126,0.0147120515,-0.0048617134,0.0128747765,0.0122799985,-0.22369397,-0.007061889,-0.023999061,-0.022323286,-0.01305381,-0.009185004,-0.026350625,0.035173528,0.0130130835,0.004497814,-0.01320009,-0.0032903724,-0.005646834,0.029485531
N2024,-0.063697524,0.030019283,0.06881006,-0.011804704,-0.013734528,-0.039368525,0.061858,0.03341526,0.033959724,0.32303256,0.05279061,-0.007835742,0.04266486,-0.09907768,0.039789684,-0.04727676,-1.7123646,0.07344032,0.0052161035,-0.024401585,0.09710057,0.03602872,0.07285185,-0.058633205,-0.09226872,0.07684101,-0.061570764,0.08054519,0.0127094565,0.03698586
N2661,-0.018804409,0.018813075,0.011854738,-0.02661734,-0.008708858,-0.0052518025,0.034646038,0.032929376,0.020821286,1.2026887,-0.001851378,0.019477807,-0.01654561,-0.025483117,0.021364953,-0.0009885114,-1.4728423,0.0020869807,-0.011122396,0.014735225,0.04147311,0.015431903,-0.0059323674,-0.019972676,-0.018275965,0.021929907,-0.01590123,-0.022672048,-0.024064723,0.007883728
N480,-0.049006544,0.019581255,0.026278526,0.0013872106,-0.008013182,-0.025162859,0.03168708,0.021715589,0.03755445,0.14381406,0.046637896,-0.009460972,0.029682603,-0.05748299,0.013065184,-0.0062874444,-0.6589135,0.021698853,-0.020278912,-0.03005786,0.018539373,-0.0057350085,0.018286187,0.0033651958,-0.029264666,0.042097494,-0.020938475,0.020456547,0.0071185855,0.023922347
N2072,-0.014982726,0.015480839,0.007300772,-0.026421122,-0.005609435,0.0017084312,0.030808508,0.03032187,0.012533044,1.3675116,-0.015460109,0.019871902,-0.023703936,-0.014729846,0.019079223,4.6379864e-05,-1.4962317,3.4644734e-05,-0.011279348,0.016477086,0.036793742,0.008186137,-0.0049254177,-0.015830101,-0.015874136,0.014596298,-0.0066649066,-0.032758065,-0.019611102,0.0031711045
N1186,-0.026206676,0.0091056805,0.0007570004,-0.0071846903,-0.008386713,-0.035356693,0.030264828,0.04130277,0.05947668,0.9673675,0.061760996,0.005798975,0.03587979,-0.024728913,-0.017955301,0.000706099,0.15490083,-0.0066669076,-0.04312978,-0.032045063,-0.036333043,-0.022755656,-0.028199248,0.029011682,-0.0055295397,0.033565838,0.0075660716,-0.00911155,0.010565076,0.0043752277
N2275,-0.026716037,0.009025443,0.001707375,-0.008728859,-0.0086821625,-0.03508564,0.030869178,0.040051296,0.058549665,0.9312287,0.06042322,0.0054849833,0.034623165,-0.025016721,-0.016607424,0.0009897128,0.14671819,-0.006622371,-0.042347163,-0.031166123,-0.03512832,-0.02167293,-0.028189909,0.028678482,-0.005154351,0.034277227,0.0065241777,-0.008691946,0.010067238,0.0048530735
N3857,-0.021535667,0.0086699445,0.035050083,0.0037275953,0.0070130806,0.0017636074,0.01299944,0.004982751,0.028503938,-0.6880929,0.02306687,-0.010486941,0.026516177,-0.050856847,0.024647722,-0.024999857,-1.4258684,0.023452524,-0.016532416,-0.015466818,0.034907255,0.006717073,0.03138196,0.00016235537,-0.033165094,0.022165187,-0.031097386,0.03882776,0.015255457,0.027493348
N1231,-0.012516852,0.011363342,0.010444028,-0.02558944,-0.002138367,0.007986759,0.026281238,0.023198232,0.011927096,1.3061403,-0.018715587,0.015444249,-0.022725087,-0.01301904,0.021543447,0.00048097968,-1.5960922,-0.0052569336,-0.009629337,0.016566621,0.03531522,0.0142254215,-0.006675184,-0.01700956,-0.011844397,0.0047695916,-0.006027923,-0.030804915,-0.022916395,0.0075427922
N2922,0.00583026,0.004440864,-0.02403273,-0.06230451,-0.020375244,-0.026432084,0.053946666,0.067028165,0.02875485,2.1936367,-0.015494454,0.045277614,-0.032804567,0.022152979,-0.026349615,0.0027201008,-0.7117424,0.008616093,-0.015964124,0.022126082,-0.006316608,-0.022483444,-0.049695164,-0.022383677,0.0054541044,0.022707913,0.01736364,-0.0627212,-0.008851785,-0.039937735
N2283,-0.03753334,0.05741977,0.035234295,0.020464946,-0.004302335,-0.0061342046,0.025581136,0.046670265,0.07787748,-0.059761815,0.065508366,-0.011260265,0.041373525,-0.078308016,0.016113555,-0.013415568,0.68172044,-0.019131018,-0.049536586,-0.028476635,0.03823379,0.012507901,-0.034336112,0.029900417,-0.029279005,0.030702785,-0.03438913,0.0013910362,0.008025205,0.033173658
N1784,-0.039162852,0.056017734,0.033344407,0.023911953,-0.004191067,-0.0062570646,0.02214479,0.044288263,0.07721727,-0.07579442,0.06854257,-0.0119835045,0.042207524,-0.07742951,0.0145667195,-0.011721397,0.78481346,-0.02142471,-0.052020796,-0.03149609,0.031546418,0.0075172503,-0.033299983,0.035393734,-0.025427718,0.031083092,-0.03107765,-0.0005535707,0.008875798,0.03181246
N2445,-0.017182691,0.00070890784,0.012944059,-0.01742708,-0.0094522415,-0.014660912,0.034182616,0.0059863552,0.009368822,-1.0255514,0.032294523,0.0016000923,-0.0039702486,-0.008163866,0.0022042026,0.0023184475,0.6034479,0.005852271,-0.0055986173,-0.011603001,-0.0010116454,-0.0042307265,-0.030240327,0.005001136,0.0102717625,0.014694039,-0.016303636,0.008681592,-0.005950706,0.024279349
N111,-0.025926637,0.01532267,0.0024345918,-0.028671864,-0.01475604,-0.020118615,0.03779709,0.035401586,0.030964674,0.8980219,0.016374163,0.012945965,-0.0028812094,-0.014882499,-0.0018959376,0.0054190615,-0.7302694,0.003278718,-0.028688302,-0.008021393,0.0049975514,-0.01525675,-0.021502398,0.008905306,-0.009109,0.028122397,-0.004599373,-0.025213262,-0.0015257802,0.0013459842
N3902,-0.029128024,0.029792644,0.010651154,0.003817631,-0.007350291,-0.029687254,0.025075078,0.045096926,0.07914678,0.7763226,0.074898764,0.0045478195,0.049276784,-0.052255377,-0.005855786,-0.0027725715,0.3270936,-0.018265625,-0.054727904,-0.034875147,-0.018776864,-0.008159478,-0.030459858,0.039784644,-0.014938876,0.040673174,-0.008237756,-0.0031321244,0.010629463,0.009764383
N3341,-0.037730746,0.021802656,0.013246991,-0.0070787882,-0.010677499,-0.020672703,0.030018851,0.026863366,0.041963965,0.39648256,0.041149788,-0.0007970128,0.020480376,-0.04596902,0.0037066885,0.0007977765,-0.53530484,0.0029862528,-0.03458603,-0.023247167,0.0051610507,-0.008969425,-0.010343266,0.015197001,-0.018214095,0.03267745,-0.014493714,-0.0023195064,0.00460797,0.012906006
N2947,-0.029488469,0.013361208,0.010924675,-0.017844561,-0.010911382,-0.019489141,0.03214203,0.026250493,0.03107739,0.37030798,0.027583167,0.004174458,0.0049748207,-0.023088215,0.0039909207,0.0063350154,-0.36323988,-0.0011410653,-0.027399987,-0.01388576,0.00014065579,-0.011183193,-0.023337103,0.017090458,-0.0026175343,0.026682956,-0.003508064,-0.017459333,-0.0039362013,0.010858834
N4451,-0.018084675,0.0015671072,0.011698827,-0.01563879,-0.008463451,-0.014028706,0.03247786,0.0091178045,0.009023065,-0.41811866,0.021882892,0.0013747495,-0.0031794356,-0.0098555,0.0053027202,0.0010169316,0.2003728,0.008409803,-0.005384501,-0.006315248,0.0015242621,-0.002359246,-0.018785838,0.0024017063,0.006094627,0.01306235,-0.014120688,0.002999983,-0.006717371,0.022025375
N1812,-0.047687784,0.0051677492,0.016346058,0.003628551,-0.012302845,-0.025289232,0.027059563,0.022633165,0.01291414,0.4760943,0.038339745,-0.0017209537,0.0062633725,-0.026860345,0.007177576,0.0012239534,-0.68981266,0.026461147,-0.0070851147,-0.026475811,0.0070648566,-0.02520103,0.020091893,0.008126201,-0.011776902,0.040280025,-0.0065925876,-0.002486494,-0.0033845436,0.025657995
