id,dim0,dim1,dim2,dim3
N4421,-0.1670889,1.1256971,-0.48714042,0.69918066
N3991,-2.787184,-0.31591174,0.8468586,-0.47112563
N3334,0.55725646,1.9688895,0.14232707,-1.935438
N4394,-1.2784485,0.72025377,-0.103193276,-0.87212425
N4526,-1.0194472,1.2820148,-0.71520007,-2.0217674
N3369,-0.99328905,0.74971914,-0.05631067,0.8344519
N3727,-2.0894494,-1.1497353,-1.3165576,1.220149
N1641,-1.8527728,-0.95395625,-1.0752368,1.1618141
N2366,0.060426213,0.11781535,0.1715442,0.13043976
N3745,-1.120737,-0.99547154,1.4031852,0.732117
N1608,-0.4431453,-0.16408065,0.09736168,0.13906166
N4473,-2.9633973,1.8861283,-0.21170312,1.994473
N746,-2.9691741,1.8443453,-0.240233,2.033903
N1491,-2.8543198,1.875877,-0.19311994,2.0944352
N529,-0.7204052,-0.10718291,0.44589746,0.77806705
N1073,-1.0910453,0.0742457,1.3946906,0.61312276
N3083,-1.4442116,-0.53898335,-0.44702563,-0.9161431
N3184,0.066276155,0.35057974,0.7345711,-0.58297646
N4824,0.54345775,0.320271,0.3416447,-1.5153114
N329,-2.2148545,-0.45683143,0.66746485,-0.28019089
N2408,1.253518,-0.27463233,-2.074477,-0.8938689
N3168,0.17055616,0.100988954,-0.40626422,-0.15504186
N268,-0.16586496,-0.7430641,-0.15167764,0.36767468
N2546,-0.99240685,0.6387006,-0.17125216,-0.740154
N3812,-1.8433728,0.55415004,-0.41138732,-0.11803128
N1734,-0.33257627,0.027804065,0.64548826,-0.100740135
N248,-1.1870649,-0.099738054,2.387905,0.38202396
N3842,0.46557802,-0.39185926,0.21527413,-1.4829489
N4395,-1.8438692,1.3180926,-0.110210255,1.4660145
N3521,3.244446,0.030963661,0.015156403,-0.43655315
N4785,0.041014865,1.1697146,0.87759835,-0.32052636
N2293,0.9520856,-0.28753164,0.5671294,-1.1456546
N3111,-0.088496596,-0.093818404,-0.008662354,0.34226522
N4362,0.6102523,-0.56665385,-0.17300066,0.9690132
N4041,-0.97898036,-0.59876627,0.96231693,-0.30679217
N1339,1.4969993,-0.64860094,-2.1283677,-1.0021391
N2306,0.41193363,0.27085286,0.33356148,-0.27995226
N1801,0.5135375,-0.21243778,-0.49398518,1.2204335
N2843,0.17639557,-0.17704147,-0.5903582,1.0994338
N4011,-0.2758882,-0.40072027,1.1224152,0.2605045
N4776,0.2403529,0.29273987,0.2857435,-0.090479046
N4301,-2.284888,0.94140077,-0.31220776,-0.47930333
N1035,-0.2253511,-0.048721053,1.3128904,1.4811687
N1571,-2.3654203,1.3974001,-0.14429046,1.3368475
N4844,-2.4423032,1.787958,-0.15921235,1.3106425
N2967,-0.45044428,-0.1732668,0.097841226,-0.48834297
N319,0.83347034,-0.07119862,0.050983176,-1.0729928
N4740,-1.1503189,-0.167113,0.96567196,-0.2738289
N2457,0.38366708,5.8676605,-2.654784,-0.046060488
N3612,-4.205805,-2.2432983,-0.40704986,3.1484692
N1118,-0.19842803,-0.5994297,0.43391025,-0.3733036
N1241,-4.2885246,-2.384931,-0.3809717,3.0170403
N2781,-4.806339,-3.0140877,-0.48595336,4.035708
N2406,-4.549117,-2.9057183,-0.5342504,3.738947
N3045,-4.323802,-2.7046525,-0.48951605,3.2602694
N364,-4.5782843,-2.7480853,-0.46740854,4.0379434
N2913,-4.715265,-2.7178428,-0.46228737,4.2571735
N2694,-4.707706,-2.8244948,-0.5654745,3.7136517
N2802,-4.724536,-2.8826911,-0.56896424,4.0493646
N4447,-2.3140714,0.769977,-0.2489163,-1.5862967
N4375,-0.8373857,0.898839,-0.5392369,-1.0611027
N1733,0.47609168,-0.13128734,0.19491148,-0.7303789
N1158,-0.3597628,0.13141343,0.26284018,0.36651537
N2172,-1.5993451,0.39858073,0.35716796,0.9369256
N2744,1.8307502,1.9132553,3.4181294,1.371793
N2532,-0.21027875,-2.3476872,-1.1351038,1.6630354
N1756,-0.27918264,-2.3729472,-1.1742644,1.6610814
N2124,2.2982154,4.045011,-2.53419,1.36875
N716,0.6006872,-1.7393185,1.119233,0.6833459
N2827,-1.2793856,0.45262742,1.063334,0.3055759
N4488,0.12057348,0.42395854,-0.29489002,-0.2544261
N2139,-0.7842836,0.19502002,0.7321861,1.3596507
N4475,-1.7778615,0.0053754393,1.301719,-0.23262244
N574,-0.8564922,-0.44988137,-0.0050320514,-0.672812
N1506,-0.723944,1.1620708,0.2296386,-0.111837596
N3631,2.2183385,-0.3374789,-0.26258144,-2.770812
N3897,0.23222628,2.272516,-0.6924966,0.67587155
N125,-0.49355862,1.0326324,0.24962491,0.37050694
N1364,-1.5170852,0.15965778,0.8957688,-0.17358628
N3950,0.03808205,0.15128796,-0.07648362,-0.81080043
N693,-0.92991054,0.6767857,0.6891634,-1.0880415
N3951,-0.2290878,0.24391785,0.59327435,0.5281165
N4841,-2.5880065,-0.24278456,0.8240164,-0.19339341
N2014,-1.1362997,0.019606348,-0.22811061,0.4062026
N353,0.4681273,-0.36135972,1.2108893,-0.38514763
N4998,-1.5949129,0.5482375,0.23667604,0.6121842
N1740,0.1852521,0.65643865,1.1083757,0.50811654
N1349,0.109132,0.9632262,1.1024339,-0.055689096
N3766,-0.7377433,1.2720672,0.38767105,0.13458441
N1382,-0.11336565,-0.112258606,1.0946575,-0.4606625
N3517,-1.4094789,-0.2583754,1.3749372,0.24058218
N4494,0.29457983,-0.05220844,1.3402946,-0.028365528
N94,0.33645707,1.0563942,1.2771678,-0.39296457
N1546,0.18532428,0.24403849,1.2552733,-0.18547592
N1694,-1.7836337,3.3574693,-1.4696647,-3.4676085
N1496,-1.2876285,0.7605062,-0.08679288,0.47630543
N3252,0.11363637,1.7160697,-0.3647636,0.19561347
N4223,-0.8932495,0.6962329,-0.29369295,-0.29765603
N2351,-1.3912764,1.0398647,3.2902706,-1.355219
N1412,-1.9182574,0.6868741,-2.8384473,-1.6658235
N3072,-1.6136537,2.8924534,-1.2406685,-2.8011765
N1723,-1.4327285,2.569672,-0.93474394,-2.9957912
N4092,1.7181188,1.7508485,3.1518579,1.401729
N3267,-1.5821193,0.07433392,1.4504691,0.5103398
N2905,-0.6898427,0.6554028,-0.033221304,0.44060925
N505,0.1739741,1.0216705,-0.3335559,0.13980164
N4663,0.10169097,0.78957933,0.09974002,-0.23148072
N423,-2.0631924,-4.8818913,0.6597022,1.4294376
N1541,0.03998979,1.0294759,-0.44872633,0.04191355
N880,-5.4845605,2.2390468,-1.34828,-1.5264153
N1359,-0.71061325,-0.76631653,0.35638112,0.08835083
N1528,-1.2762274,-0.039454103,1.3332467,0.44308656
N4867,-1.0722748,1.1220708,-0.6284969,-2.0014238
N4603,-0.66549754,0.51943094,0.3119189,-0.31037253
N527,-1.4897398,0.57765275,2.7779465,-0.7227747
N4478,0.25368103,0.41220045,-0.4513718,0.11931963
N1518,0.22859189,1.3590866,-0.6259721,0.13368845
N2453,-1.732244,0.84370536,-0.72819126,-0.10928871
N4160,-2.3698657,-0.25809827,0.8033273,0.22265951
N2555,-0.49612743,-0.19296005,-1.1798636,-0.14767064
N2935,-0.53674525,-0.06399142,-2.418792,1.8749563
N3554,-0.6501134,-0.10510906,-2.6378763,2.2030425
N2729,2.5770304,4.6195426,-2.803581,1.4218032
N3055,0.4039166,0.404026,0.47782677,-1.6172282
N4934,-0.4104065,-0.30189943,-2.714567,2.1675656
N3035,0.8707024,-0.20198676,0.65656984,-1.4884343
N3284,0.23163712,-0.38294548,0.2858554,0.3987595
N3954,-2.9068968,1.2427742,-0.43526152,-2.0338109
N4005,-3.3597488,1.3287232,-0.5988432,-1.9363045
N4210,0.2508726,1.5421426,0.83981717,0.7001614
N4606,-0.7735427,0.3846664,0.26620692,-0.3419736
N324,-1.0735956,0.14310145,-3.3676448,-2.6929574
N4450,-1.5709016,0.19902462,0.44615376,1.3320075
N4022,-1.4738026,-1.2665685,-1.0491769,0.6621489
N1653,-1.7668326,-1.4014084,-1.1820561,1.0508513
N422,1.8637812,1.986084,3.4881372,1.4500632
N1272,1.7978126,1.918752,3.3736665,1.591018
N3518,-1.4202161,-0.58202624,-0.85616565,-0.18760625
N1450,-1.6237009,-1.0638791,-1.0927079,0.69395906
N2463,-2.1335325,-4.8224206,0.73000836,1.2869042
N3291,0.35392365,1.5109107,-0.38081837,-0.37879983
N247,-1.1165279,1.626504,-0.5183178,-0.75942886
N4113,-0.5422506,0.92779243,-0.7325392,1.3740373
N1864,0.2933162,1.2109455,-0.4564675,0.33736503
N2615,-0.51889443,0.008912031,-2.7141318,2.2760088
N2700,-4.534785,-2.8775408,-1.2168187,-1.2499106
N4762,-0.9537004,0.30182683,-0.34434244,-0.67663425
N650,-0.81657803,2.1107912,0.36254442,-0.44159964
N4842,-0.7036165,2.1622252,0.46000254,-0.40732807
N4205,-0.6911294,1.7327641,0.35669154,-0.19700143
N2017,-0.23996368,-0.4127348,0.6479622,-0.48110023
N3761,-1.0627036,0.012681851,-0.29707757,0.5907462
N3039,2.8728755,-0.74451476,-2.758374,-1.2952322
N3509,2.6749525,-0.57370496,-2.7149072,-1.1903481
N2650,-0.13689062,1.4877343,-0.72425276,0.3629765
N701,-1.7403626,0.36684412,-0.7065223,-0.35506895
N3527,0.9919522,1.5819951,3.0390007,4.265183
N3530,1.0544101,1.5172231,3.150433,4.2783566
N3716,-1.9110483,1.0104446,-0.86731905,-0.0882008
N1053,-1.8445185,0.787361,-0.8632993,-0.19036463
N532,-0.4205804,-0.41498113,0.52588004,-0.051304698
N3820,0.07329441,-0.21906716,-2.1096895,0.096245915
N488,1.4309592,1.1388497,3.1712186,3.7693863
N2483,-0.3561143,0.44414848,0.6038931,0.28599635
N143,1.3458779,-0.58216953,-0.5359639,0.38871464
N3354,-1.6686238,1.0397456,-0.42298856,-0.4482146
N2706,-0.49126166,0.043571524,0.4607184,-0.11647941
N1849,-1.3617115,0.11192798,1.1326617,-1.1136262
N3138,-2.1945193,0.6777542,-0.89472103,0.047110047
N1940,0.6463486,0.5512407,1.1205544,1.1777383
N1783,-2.0958323,0.44596136,-0.678623,-0.46817586
N1729,-2.1223676,0.83375436,-0.94883424,-0.092466116
N1151,-2.1543977,0.7785133,-0.97889376,-0.08859656
N911,0.21957833,1.0288467,-0.43786642,-0.5285798
N1949,-1.0899956,-0.640691,1.435901,0.25668725
N1096,-0.34051865,0.19479927,0.7155236,0.53261435
N1236,-1.4072645,0.58925474,-0.94717425,-0.61700255
N2626,2.7096324,4.7450137,-2.9351382,1.4816465
N266,2.4088633,4.271301,-2.7580144,1.4826887
N137,-0.90840346,0.33517414,-0.552114,-0.5473743
N1032,-0.50636894,-0.64306134,1.4086238,0.101105064
N1724,-1.1238092,-0.11826288,1.2221165,0.46773177
N4062,0.35591137,0.48612463,1.285321,0.06243967
N2087,-2.5816016,1.2420942,-0.54248977,-0.84993047
N4860,-1.3758048,-0.29797354,0.5469545,0.06269726
N477,-1.340673,-0.30257043,-0.5157669,-0.48127094
N3783,-1.3221778,-0.294027,-0.4722459,-0.3393494
N1490,-0.4665012,-0.00063761696,0.09211818,-1.7362806
N3125,0.83523315,-0.19106784,0.6927173,-1.107294
N2141,-0.8175062,0.21606523,1.3226383,0.50864863
N3541,1.0041944,-1.0583389,0.6990345,-1.3110418
N2502,-0.75166005,0.409145,1.3643038,0.6378038
N918,-0.23371536,0.35236743,0.7257249,-0.41517314
N1591,1.5995089,0.40491557,3.1827319,-3.0866513
N2921,1.465594,1.6778041,1.5038778,2.9393773
N3969,-0.6030355,0.051025424,0.3079351,0.8240723
N503,-0.82590497,0.2332086,0.37951365,-0.33784345
N733,-2.2187197,0.5919509,-0.4317671,-1.2353616
N3881,-0.39730784,-0.3908366,0.2171162,2.30159
N4521,1.6926844,-0.3573495,-0.3883023,-1.3869015
N2488,0.13296506,-0.68545,1.346091,-0.2383313
N2544,-1.0882188,0.12729746,3.1053624,-0.87676567
N4153,-1.6052752,0.3926203,-0.16082832,-0.5863165
N649,0.67344207,0.48460543,-0.76647127,-3.6180341
N1323,-1.1002864,0.114542164,-1.3764699,-0.6329872
N2904,-0.67807204,0.63615185,0.32780316,-0.11421159
N856,0.47469813,0.33803958,-0.6330588,-3.4485157
N229,-6.133277,2.5139823,-1.8014032,-1.443347
N956,-5.8477015,2.3896441,-1.6886451,-1.3562667
N1499,-5.954841,2.3994038,-1.7426536,-1.3792298
N3523,-5.8900437,2.3448014,-1.7732916,-1.3307843
N3353,-5.9150815,2.336705,-1.7620324,-1.3872958
N1448,0.77590424,1.3806416,1.3702998,0.9077997
N316,1.5410414,0.5090255,-0.2320588,-1.6391895
N4490,-0.72660005,0.20935035,0.22533134,-0.1680333
N819,0.53631073,0.2240532,-0.7725693,-3.5337133
N443,1.7732906,-0.42804033,-0.4005637,-1.9310582
N4065,1.9176304,-0.5794878,-0.3875115,-2.0242355
N3024,-5.075849,2.074698,-1.3738738,-1.1115968
N852,1.0843637,-1.34024,-0.3756212,0.62633336
N4135,-1.7321008,0.72564197,2.7669141,-0.5593721
N14,1.6204005,-0.77270424,-0.060751848,-1.6122061
N4752,0.16000107,-1.076323,0.09528742,0.1590016
N1418,1.3099916,-1.4668497,-0.35134867,0.32455313
N3061,-0.92138976,0.02934293,1.2063855,0.31648725
N4535,-0.92504954,-0.27793577,1.6570182,0.87649775
N4894,1.1529468,-0.8254227,-0.5156577,0.5867172
N394,0.26818514,-0.40396747,-1.0358754,-3.7992873
N106,-0.41690257,2.0398333,-0.8797359,1.2009946
N2288,-0.39395466,1.9946142,-0.8360168,1.1710871
N671,-0.2063055,-0.14005709,-0.27677038,0.2491213
N631,1.111397,-2.2755241,1.6163443,0.8775255
N4347,1.3614926,-1.2853763,-0.70500493,1.8806856
N758,-1.9530197,-0.29753432,-1.4100031,3.4678686
N3607,-2.1984756,0.9532081,-0.21139902,-0.65542746
N2660,-0.19577211,-0.26972216,0.49747413,0.4958554
N3256,-0.06773913,0.100431025,0.06688573,-1.4989245
N1042,-2.2873118,1.3253508,-0.38649878,-1.2811358
N70,-0.18220419,1.116616,0.57207614,0.6408751
N3501,0.45997238,1.1695771,1.1915327,1.8489424
N4128,-0.71708965,1.3549857,-0.085252345,-0.36367342
N4692,0.11706955,0.5817806,2.2081773,-4.867952
N4038,0.13843134,0.4817053,2.157782,-4.9158354
N2581,1.631591,-0.84597623,2.0284438,-0.35317147
N2112,-1.2243656,-0.707104,0.015911587,-0.043176975
N1795,-0.5998415,0.013708023,0.45285016,-0.15004584
N575,-2.1608095,-0.9324894,0.752543,-0.31250903
N920,0.48472756,0.7808439,0.62148064,-1.4762789
N3935,0.14429903,0.9031399,0.19702727,0.48902714
N2328,0.013854556,0.5069506,2.0907836,-4.7044153
N1560,-2.1695478,0.8010658,-1.0732377,-0.72014344
N1637,-1.8407733,0.1054946,-0.60885346,-0.43384442
N3798,-0.63670385,0.26753226,0.48431653,0.54048973
N4386,-2.503477,1.0206366,-0.8357252,-0.09853273
N3973,-1.2306317,0.023113707,-0.16030765,0.21441813
N2849,-1.2288754,-0.04067132,-0.07912938,0.18640903
N1595,0.43812448,0.5935164,0.22859126,0.70740724
N2125,-0.3728144,0.40480557,0.90959907,-0.30588982
N779,-0.32767203,-0.038231425,0.57341605,-0.2569358
N3196,-0.5657782,0.66295433,-0.11040379,-0.7553758
N4544,-0.0943428,0.36387455,-0.49403337,0.6105339
N3757,-2.9439118,0.8046792,-0.44336283,-1.9731458
N2767,0.8525233,-0.4397019,0.14256951,-0.92344886
N4701,1.2416857,0.5722173,-0.3060283,-1.6018311
N3988,1.0780442,0.2776058,-0.26091322,-1.2150041
N1278,-2.8729918,0.92589587,-1.125442,-0.32719204
N1321,-2.5299778,0.8675951,-1.1777861,-0.12629534
N208,-2.638148,0.61018956,-1.1530701,-0.31206238
N4162,-0.33213243,0.40088323,0.8486524,0.41851383
N3843,-2.3542256,0.38468683,-0.5438108,-1.4333731
N372,-2.7246952,1.3531744,-0.54279,-2.1695025
N3503,1.3459363,-0.58131033,4.4106956,4.723083
N1534,-3.5969853,1.8932874,-0.64508414,-2.3074665
N123,1.3240421,-0.168188,0.27647948,-1.6608012
N265,-0.63109314,-0.28055152,0.36261666,-0.06233675
N4547,0.4071602,-0.27452227,-0.043025553,-1.2989261
N4678,-0.8352496,-0.52938837,1.465652,-0.20649686
N4843,1.2288426,-1.4924476,-0.86008555,2.1096284
N1933,0.9344933,-0.43218067,-0.007366322,-1.1910527
N4886,1.1083506,0.02133741,0.013531752,-2.0315094
N1552,0.07005871,0.45010632,-0.7376204,-0.36882952
N4504,-0.39492056,0.89885974,0.8307615,0.012930173
N1268,0.72202563,1.5964848,-0.94990695,0.5402299
N4735,-0.025684342,-0.31839317,0.8192334,-0.19138063
N1307,-3.5332158,1.4429743,-0.62273633,-2.2157004
N2697,-2.9423096,1.0204434,-0.5573273,-2.0372355
N4292,-2.4871497,1.1070864,-0.49266368,-1.9634511
N1029,-0.9299047,-1.1416466,-0.6103845,1.0031838
N1252,0.1362794,0.6487462,0.37669426,0.15587875
N2365,-0.06284843,0.15906844,1.2218728,-0.15626326
N997,-0.05891611,-0.0027588531,1.1629416,-0.26153806
N566,-2.7415516,1.3214923,-0.42785716,-1.9929929
N80,-0.7315608,0.8287259,-0.15753108,-0.07818848
N1981,0.04544697,0.7770587,-0.5919556,1.0174124
N4993,-2.5563562,0.45374575,-0.48112243,-1.1980164
N1378,-2.5539072,0.60784435,-0.35496995,-0.77361137
N563,0.5812221,1.7687874,-0.9303595,0.55524236
N1435,-2.0244865,0.8816421,-0.27194795,-1.5336568
N1153,-1.5769489,-0.022756591,-0.3876165,-0.4035423
N2245,-0.32157338,-0.69460976,0.56907564,-0.112207934
N4904,-0.8547155,0.53098613,0.4059447,-0.2616025
N1727,-1.2996292,-0.2777765,-0.2993113,-0.97430724
N3746,-2.132022,0.9944392,-0.23794156,-0.6441558
N1273,-0.39762074,0.1963112,0.72620296,0.22458963
N807,3.4174337,1.046762,4.1917195,0.5921517
N915,-1.4228448,0.35768035,-2.260914,-2.4194353
N3556,2.76257,0.5915562,3.6109028,0.65046185
N4711,-0.7920963,0.44327044,-0.048965186,0.24711601
N3339,-0.5963968,-0.2025615,-0.55233175,0.59107405
N2842,3.3197985,0.6826307,4.124705,0.7421339
N4911,1.2520093,-1.1357234,-0.39568585,0.40179613
N3526,-0.9320441,-0.12717098,-0.1984412,-0.6188121
N427,2.8739853,0.9662317,3.761958,0.9088345
N4243,-0.46666837,-0.20321667,0.42595348,-0.3535126
N4602,1.1674999,-0.6526417,-0.26367423,0.43627542
N4026,1.4729269,-0.20790967,-2.1677756,-1.0946591
N1872,-0.38989598,0.44403163,4.556901,-2.9839752
N4584,0.84739643,-1.5094635,-0.42021388,0.29555225
N4524,-0.76097447,-0.00974483,0.56543416,-0.043047562
N1955,0.22799912,2.1244924,-0.306162,1.3699551
N2311,1.5044516,-1.2314957,-0.3415914,0.44270593
N3959,-0.22038487,0.5174528,0.6087775,-0.06694073
N4354,0.250198,1.0329219,-0.64655197,-0.1917567
N3832,-1.4854962,0.9703835,-0.4029906,0.18031575
N3708,0.09234301,-0.49346426,-0.1598413,0.47699142
N1796,-0.35021338,0.8901262,0.1637241,-0.30843633
N4846,-0.035889268,2.0731478,-0.07448866,1.533191
N3330,0.13190848,0.5110715,-0.14683509,0.26586813
N218,1.6022887,1.0889959,3.142792,2.9108043
N670,-0.94022673,0.0546069,2.5819018,-0.6052757
N1916,0.2535734,0.45383987,1.5134146,-0.66137516
N457,-1.022778,-0.2587403,1.1346642,-0.42346883
N3720,0.07401981,0.42026964,0.37965268,-0.54101527
N659,1.5619856,0.7236727,0.1732876,-2.3966358
N4304,-3.033857,1.0604948,-1.1596037,-0.38779414
N1722,-0.29087374,-0.6165672,0.519812,0.14945795
N812,-1.146635,-0.20678025,0.9487079,0.15126434
N4319,0.61423546,1.3808945,0.91957647,-1.733237
N4715,-0.9803704,-0.60081655,0.9928189,-0.22792955
N990,-2.593024,-0.7712057,0.91074383,-0.83658236
N3719,-3.2225654,1.1610649,-0.52612174,-1.9999315
N3197,-1.615185,1.4443887,-0.6054279,-0.21874149
N4825,-0.9534928,0.33739266,0.59930027,-0.0990998
N825,-0.4681963,0.14266479,0.17289469,0.96098936
N800,-1.6040207,-0.33016896,-1.3253691,2.8388178
N1220,0.56645185,-0.0019586608,1.8761083,-1.0351154
N2118,-1.4976772,1.1757098,2.475227,-1.0865391
N1882,-1.8307625,-0.20217416,-1.5760309,3.3415973
N1103,-0.36533555,0.7942977,0.24561885,0.35718986
N1599,-0.22841313,1.4528977,-0.25882638,0.14377132
N1716,-2.1075208,0.1058575,-1.3644874,4.476832
N4105,-1.9334065,0.07624267,-1.7167052,3.5159857
N2878,-1.9766871,-0.022160456,-1.6636705,3.4743295
N1299,-2.1000206,0.09007443,-1.6536784,4.188172
N2040,0.8118226,-0.8765935,-0.39186546,0.8826088
N3206,0.84622085,0.45172954,-0.009989489,-1.6458538
N236,-0.5687833,1.0799596,0.08154125,-0.012269732
N2339,-0.057162233,0.008260526,1.151469,0.39487538
N1454,2.3719537,-0.15327653,4.410867,-3.8205492
N892,-1.6788398,0.555474,1.4431492,-1.0074629
N802,-2.9413416,1.5646783,-0.4279693,-0.5265518
N1471,-1.2172331,-0.15790233,1.3834623,-1.8890318
N2480,1.3973577,2.5792472,-2.1601958,0.042972934
N4151,-1.6017739,1.1218694,2.354093,-0.50237554
N3711,-1.459419,0.74501383,2.2782595,-0.25050318
N559,-1.847823,-0.33696094,-0.53807515,-0.32626662
N3743,1.8228656,-0.7057836,1.0849208,-2.1342561
N1093,1.8309788,-0.41583884,1.0207261,-2.153034
N327,-2.030013,0.8626391,-0.50633067,-1.1749196
N638,-1.463907,0.57676286,-0.8708318,-0.06972441
N4779,-0.6147187,-0.7004798,0.7387851,0.2009334
N1184,0.21691656,-2.0544105,-3.7662024,0.7036812
N3331,0.6251269,-0.3625278,0.24221715,-1.0885019
N282,0.94488,-0.44913855,-0.5966936,0.9124369
N2218,-0.6457976,0.4128545,-0.16632408,-0.30471167
N2796,0.9126788,0.43592015,0.5906465,-1.008782
N1465,-2.515893,0.9120646,-0.5706214,-1.1622889
N4284,-0.48591664,0.18457702,0.3948332,-0.53443563
N4807,0.981562,0.5988693,2.3653512,1.7514708
N4805,-1.2826418,0.78107584,3.0385404,-1.1456851
N1331,-0.9185159,-0.14867207,2.3384118,-0.2771773
N50,0.7887286,0.07976137,0.6268496,-1.0818679
N3826,-0.40154132,-0.89450496,0.8232751,0.21026959
N4953,0.49804896,0.84259933,0.17207167,-0.46097493
N3070,1.5036356,-1.0151871,-6.5003896,-2.18521
N694,1.5067905,-1.0052426,-6.4681835,-2.1958241
N4845,1.578132,-1.061949,-5.8078766,-1.9831384
N1014,1.6976507,-1.2972409,-6.1251717,-1.916287
N1782,2.3182902,-0.5387602,-2.5590637,-1.0358655
N1841,1.6932235,-1.1268063,-6.8863277,-2.2303553
N1261,1.6520208,-1.0189109,-6.886424,-2.1839514
N830,1.5864389,-0.9419924,-6.841341,-2.1772008
N2620,1.550661,-0.939258,-6.7451396,-2.2088988
N2178,1.67562,-1.0134602,-6.906907,-2.1357536
N504,1.4190118,-0.91545945,-6.6146626,-2.172088
N4672,1.8226006,-0.53834337,-0.103400946,-1.6471517
N1661,-0.6887249,0.00903408,0.33509,-0.5885768
N4448,-0.016087368,-0.23380923,-0.29484016,0.46205062
N3090,0.076212116,0.2620445,0.7338697,0.7276979
N601,-1.1128147,-0.31183767,1.1934384,0.19048868
N869,-0.36116362,-0.8035334,0.28821477,0.11937289
N3332,1.9940352,-0.7701851,1.1556158,-2.3611224
N4682,-0.7994366,-0.767642,0.7051938,0.24852918
N4108,0.31002378,-0.7702808,-0.30973992,0.632655
N1391,-0.20020118,-0.719629,-0.12480231,2.263736
N199,1.5169001,-0.34042442,-3.4011831,-1.2600132
N4621,-0.60735935,0.15900049,-0.082794055,0.4818195
N433,-1.3536773,0.24302983,-2.3231888,-2.2630591
N2875,-0.22239345,-0.007224012,-0.3609817,0.7554267
N2296,-0.41916925,0.4896497,-0.24909285,-0.5446975
N1987,0.85717225,1.0332491,0.5690288,0.48238522
N4152,1.94031,0.60871005,-0.30243957,-2.5177867
N460,2.750699,-1.3865639,-3.2110963,-0.95515835
N4159,0.9439657,-0.82007444,-3.1727653,-1.3162446
N3029,1.0148792,-0.8420789,-3.7625883,-1.6344146
N1077,0.9439297,-0.7923273,-3.4621186,-1.7301903
N1046,1.2297361,-0.7683882,-3.795277,-1.7866977
N2481,1.0687337,-1.0057638,-3.3776252,-1.5517569
N1806,1.1303841,-0.9647454,-3.6235583,-1.5265939
N213,1.7255561,-0.8989113,-3.9405367,-1.0643716
N209,1.3373855,-0.54997915,-2.9690804,-1.2755052
N3433,1.3756158,-0.25537685,-1.8157125,-0.8303406
N3246,-2.7816212,-0.5648157,0.88727784,-0.066908374
N1842,2.8822083,-1.70404,-3.301066,-0.87875724
N983,2.8660514,-1.4699543,-2.9704738,-0.81330127
N1202,3.2118235,-1.5822774,-3.4856608,-0.7294601
N1352,3.2315683,-1.542913,-3.491278,-0.7492134
N1298,1.531133,-1.1248409,-5.9158053,-1.7513593
N853,1.390733,-1.0584396,-5.6155357,-1.7672087
N4608,1.3493843,-1.0294892,-5.3086534,-1.6547039
N167,1.2953299,-0.5401479,-3.0774348,-1.5274538
N1803,1.8812085,0.3380916,-4.0186925,-1.0994081
N4773,1.9008757,-0.26264825,-4.0064178,-1.0398791
N3297,1.1493973,-0.9880709,-3.4843442,-1.721342
N2347,1.8871834,0.3146921,-3.8851888,-1.2422731
N304,1.3741603,-0.6512375,-3.1334379,-1.2244817
N2804,-0.2316738,-0.07745366,-0.47045106,-0.29202464
N3752,-0.20983711,-0.12584811,-0.43767694,-0.35283065
N2959,1.3445024,-1.1031777,-5.6166077,-1.7493945
N3627,1.3535945,-1.1548921,-5.601195,-1.7301406
N2844,1.3411307,-1.1358067,-5.545325,-1.7254052
N1233,1.2174087,-0.42471156,-2.9490244,-1.652419
